Date,GLD,SP_open,DJ_open,EG_open,OF_Open,OS_Open,SF_Open,USB_Open,PLT_Open,PLD_Open,USDI_Open,GDX_Open,USO_Open
12-06-2014,121.919998,194.690002,16840.48047,31.6,110.09,104.49,40630,2.644,1478.2,862.3,80.78,23.49,38.799999
13-06-2014,122.57,193.919998,16734.64063,32.150002,113.75,107.01,41311,2.606,1454.05,828,80.595,23.98,39.080002
16-06-2014,122.879997,193.889999,16765.56055,32.200001,112.73,106.93,41999,2.602,1443.55,813.75,80.64,24.200001,39.189999
17-06-2014,121.849998,194.020004,16779.21094,31.4,112.97,106.62,42097,2.601,1438.8,811.75,80.555,23.76,39.130001
18-06-2014,122.220001,194.830002,16806.11914,31.700001,113.46,106.73,42252,2.659,1440,826.25,80.7,24.1,39.16
19-06-2014,124.330002,196.429993,16909.90039,33.299999,114.22,106.51,42350,2.59,1454.6,826.85,80.47,25.17,38.900002
20-06-2014,126.32,196.029999,16920.61914,35.349998,114.92,106.6,44413,2.622,1469.35,822,80.37,25.889999,39.27
23-06-2014,126.650002,195.990005,16946.5,35.450001,114.99,107.44,44400,2.612,1457.25,814,80.445,25.879999,39.290001
24-06-2014,127.220001,195.529999,16934.61914,36.450001,113.9,106.04,44311,2.619,1454.05,827.5,80.355,26.389999,39.09
25-06-2014,126.779999,194.289993,16817.67969,34.700001,114.31,106.22,44384,2.577,1471.7,829.05,80.385,25.469999,39.119999
26-06-2014,126.529999,195.610001,16866.81055,34.950001,114.24,106.77,44565,2.561,1469.55,832.45,80.255,25.58,39.139999
27-06-2014,126.879997,194.979996,16846.90039,36.049999,113.07,105.73,44758,2.527,1470.65,840,80.255,25.940001,39.099998
30-06-2014,126.529999,195.699997,16852.49023,37.400002,113.3,105.72,44470,2.529,1478,852.75,80.075,25.780001,38.939999
01-07-2014,127.989998,196.199997,16828.5293,38.349998,112.5,105.47,44315,2.53,1486.95,844.2,79.84,26.5,39.02
02-07-2014,127.760002,197.050003,16949.71094,37.5,112.19,105.24,44356,2.568,1505.05,854.3,79.86,26.209999,38.639999
03-07-2014,126.790001,197.789993,16979,37.450001,111,104.36,44187,2.625,1507.75,857.4,79.99,26.200001,38.389999
07-07-2014,126.629997,197.820007,17063.83008,37.450001,110.65,104.12,44950,2.656,1505.25,859.05,80.33,26.200001,38.27
08-07-2014,127.290001,197.149994,17022.08984,37.150002,110,103.5,44792,2.616,1498.25,869.75,80.265,26.32,38.259998
09-07-2014,127.540001,196.729996,16916.83008,37.799999,108.97,103.53,44895,2.559,1502.15,872.75,80.195,26.620001,37.889999
10-07-2014,129.110001,195.220001,16980.34961,40.099998,108.15,102,44900,2.558,1510.35,876.6,80.055,27.610001,37.630001
11-07-2014,128.410004,196.220001,16918.31055,38.200001,108.58,102.98,46400,2.536,1516,872.6,80.185,26.74,37.57
14-07-2014,125.5,197.610001,16950.92969,37.349998,106.42,100.53,45851,2.525,1515.65,874.2,80.22,26.52,37.060001
15-07-2014,125.889999,197.720001,17055.0293,37.349998,106.81,100.99,45098,2.547,1499.65,872.2,80.21,26.690001,36.84
16-07-2014,125.019997,198.110001,17061.91016,36.049999,105.9,100.24,44729,2.547,1487.8,867.9,80.42,25.99,37.080002
17-07-2014,125.519997,197.350006,17133.44922,36.799999,107.13,101.53,44700,2.525,1488,875.35,80.595,26.4,37.84
18-07-2014,125.790001,196.350006,16978.16016,37.150002,108.5,103.84,45551,2.451,1506.1,883.35,80.605,26.68,37.790001
21-07-2014,126.529999,197.089996,17095.10938,38,107.15,103.09,45011,2.482,1493.65,881.9,80.58,27.049999,37.84
22-07-2014,126.330002,198.009995,17054.9707,37.599998,107.8,104.58,45001,2.473,1490.55,876,80.64,26.799999,38.07
23-07-2014,125.720001,198.5,17117.00977,37.349998,106.87,102.01,45100,2.467,1489.5,872.5,80.87,26.58,38.049999
24-07-2014,124.849998,198.830002,17092.01953,37.200001,108.15,103.27,44700,2.469,1484.65,872.1,80.89,26.309999,38.18
25-07-2014,124.480003,198.089996,17079.5,37.150002,107.2,102.12,43964,2.503,1473.15,884.3,80.945,26.1,37.509998
28-07-2014,125.440002,197.759995,16956.91016,38.799999,108.3,101.96,44390,2.471,1480.55,881.05,81.15,26.639999,37.52
29-07-2014,125.790001,198.169998,16984.33008,38.700001,107.46,101.69,44330,2.491,1491.05,880.75,81.09,27.030001,37.279999
30-07-2014,124.889999,197.649994,16920.10938,38,107.5,101.07,44336,2.46,1484.6,879,81.29,26.65,37.59
31-07-2014,123.849998,195.610001,16869.63086,37.349998,106.06,99.51,44355,2.558,1482.05,881.45,81.5,26.219999,36.889999
01-08-2014,124.540001,192.559998,16561.69922,38.450001,105.6,97.73,44393,2.562,1464.5,873.7,81.53,26.219999,36.119999
04-08-2014,124.360001,192.869995,16493.7207,39.599998,104.82,97.71,44427,2.502,1465.7,864.55,81.395,26.139999,36.200001
05-08-2014,123.739998,193.100006,16559.9707,38.400002,105.5,98.42,44005,2.487,1466.45,840.15,81.4,25.85,36.330002
06-08-2014,125.709999,191.110001,16425.09961,40.049999,104.88,97.66,43498,2.487,1459.3,844.7,81.615,26.530001,36.240002
07-08-2014,125.470001,192.940002,16448.28906,40.650002,104.64,96.92,43966,2.471,1467.45,850.6,81.5,26.57,35.970001
08-08-2014,126.080002,191.460007,16369.67969,41.049999,105.67,97.8,44100,2.42,1478.35,856.45,81.625,26.809999,36.220001
11-08-2014,125.839996,193.970001,16557.26953,40.799999,105,97.62,43515,2.431,1475.45,863.4,81.47,26.65,36.23
12-08-2014,126.419998,193.610001,16565.55078,40.849998,104.5,97.89,43719,2.431,1472.85,875.6,81.535,27.120001,35.959999
13-08-2014,126.349998,194.289993,16567.53906,42.5,102.84,97.32,43719,2.458,1470.35,878.3,81.575,27.459999,36.040001
14-08-2014,126.239998,195.160004,16657.32031,42.5,104.06,97.31,43429,2.43,1470.25,880.85,81.665,27.4,35.84
18-08-2014,124.779999,196.800003,16664.44922,41.099998,103.21,97.21,43050,2.356,1457.9,896.15,81.5,26.690001,35.110001
19-08-2014,125,197.839996,16839.06055,41.200001,101.62,96.89,42720,2.396,1447.55,894,81.65,26.950001,35.02
20-08-2014,124.82,198.119995,16910.0293,41.099998,101.5,94.7,42350,2.401,1439.75,882.95,81.94,26.74,34.880001
21-08-2014,122.720001,199.089996,16983.88086,40.25,102.14,93.54,42288,2.434,1428.6,868,82.29,26.299999,34.900002
22-08-2014,123.089996,199.339996,17038.26953,39.700001,102.67,94.01,42150,2.41,1421.9,880.6,82.235,26.129999,34.830002
25-08-2014,122.919998,200.139999,17011.81055,39.75,102.1,93.42,41954,2.41,1418.3,888.7,82.62,26.02,34.799999
26-08-2014,123.919998,200.330002,17079.57031,39.849998,102.71,93.47,42003,2.384,1418.1,889.35,82.64,26,35.099998
27-08-2014,123.599998,200.429993,17111.0293,41.150002,102.42,93.92,42018,2.393,1417.85,888.25,82.69,26.200001,35.029999
28-08-2014,124.150002,199.589996,17119.06055,41.349998,102.54,93.79,42050,2.357,1420.4,893.25,82.49,26.41,35.259998
29-08-2014,123.75,200.449997,17083.41992,40.700001,102.51,94.59,42282,2.343,1425.1,897.3,82.495,26.370001,35.580002
02-09-2014,121.970001,200.970001,17097.41992,40.5,102.64,95.85,42079,2.357,1424.15,908,82.78,26.16,35.279999
03-09-2014,121.699997,201.380005,17067.24023,39.450001,100.4,93.31,41689,2.419,1412.65,883.65,83.005,25.91,35.130001
04-09-2014,122.480003,200.839996,17083.60938,39.849998,102.41,95.13,41919,2.403,1412.5,877.75,82.89,25.9,35.380001
05-09-2014,121.830002,200.169998,17065.89063,38.049999,101.87,94.66,41650,2.468,1404.25,887.95,83.935,25.01,35.27
08-09-2014,121.580002,200.919998,17131.71094,38.099998,100.8,93.58,42070,2.45,1410.7,889.85,83.885,24.9,34.290001
09-09-2014,120.57,200.410004,17110.39063,36.950001,100.2,93.16,41866,2.48,1398.15,885.7,84.35,24.209999,34.759998
10-09-2014,120.129997,199.429993,17016.05078,37,99.35,92.87,42090,2.5,1389.6,856.1,84.12,24.290001,34.419998
11-09-2014,119.610001,199.270004,17057.41016,36.849998,98.12,91.72,41941,2.532,1382.25,842,84.255,23.92,33.950001
12-09-2014,118.629997,200.100006,17044.05078,37.400002,98.25,93.08,41180,2.547,1370.95,830.1,84.295,24.030001,34.59
15-09-2014,118.790001,199.160004,16988.75977,38.349998,96.9,92.19,41400,2.612,1367.15,837.65,84.17,24.01,34.220001
16-09-2014,118.849998,198.610001,17027.16016,37.799999,97.96,92.84,41469,2.591,1364.9,838.8,84.375,23.91,34.810001
17-09-2014,118.949997,200.770004,17131.00977,38.450001,98.95,94.75,41497,2.591,1366.05,841.1,84.235,24.02,35.240002
18-09-2014,117.410004,201.360001,17163.73047,37.400002,98.69,94.04,41201,2.629,1349.35,830.2,84.865,23.35,35.18
19-09-2014,117.510002,201.520004,17267.21094,35.950001,97.65,93.19,40910,2.629,1348.05,824,84.37,23.1,34.509998
22-09-2014,116.720001,200.350006,17271.71094,34.25,98.5,92.22,39348,2.569,1333.45,813.45,84.93,22.530001,34.41
23-09-2014,117.989998,198.429993,17165.91016,34.799999,96.91,90.74,39400,2.556,1328.7,816.05,84.805,22.5,34.279999
24-09-2014,117.120003,198.039993,17056.64063,34.950001,96.89,91.74,39472,2.531,1333.45,824.1,84.775,22.370001,34.529999
25-09-2014,116.300003,199.039993,17204.85938,34.650002,97.03,92.93,39090,2.567,1315.4,816.9,85.2,21.99,35.080002
26-09-2014,117.019997,196.699997,16948.61914,35,97.11,92.53,39350,2.506,1314.5,806.7,85.275,22.200001,34.91
29-09-2014,117.269997,196.199997,17107.68945,34.700001,96.81,93.38,39100,2.524,1300.6,779.35,85.81,22.120001,35
30-09-2014,116.540001,197.690002,17070.44922,33.950001,97.15,94.39,39337,2.479,1304.45,778.25,85.74,21.690001,35.43
01-10-2014,116.610001,196.699997,17040.46094,33.849998,94.77,91.47,38260,2.5,1292.9,774.55,86.05,21.48,34.599998
03-10-2014,115.169998,195.679993,16802.19922,35.049999,93.75,91.44,38555,2.436,1264.2,769.65,85.725,21.25,34.169998
06-10-2014,115.160004,197.339996,17010.33984,34.900002,91.9,89.81,38019,2.439,1204.05,756.15,86.8,20.9,33.77
07-10-2014,116.309998,195.279999,16988.25,35.200001,92.81,90.5,38596,2.421,1245.95,768.2,85.93,21.219999,33.790001
08-10-2014,117.029999,193.369995,16718.65039,34.5,91.89,88.48,38362,2.352,1266.45,786.5,85.755,20.67,33.07
09-10-2014,117.860001,196.330002,16989.36914,37.849998,91.62,87.79,38350,2.33,1276.75,804.65,85.365,21.9,32.650002
10-10-2014,117.699997,192.690002,16654.88086,37.150002,89.1,84.66,38413,2.316,1265.75,796.3,85.655,21.129999,32.130001
13-10-2014,118.139999,190.460007,16535.42969,37.200001,89.89,85.26,38730,2.234,1270.85,785.9,85.9,21.129999,32.040001
14-10-2014,118.580002,188.419998,16321.90039,37.5,88.23,85.03,38480,2.24,1267.9,784.35,85.42,21.280001,31.91
16-10-2014,119.019997,183.059998,16137.13965,37.799999,83.45,81.12,38912,2.111,1262,766.6,85,21.309999,30.360001
17-10-2014,119.059998,188.419998,16118.38965,36.5,86.5,83.43,38750,2.155,1256.2,742,85.025,21.41,31.33
20-10-2014,119.68,188.130005,16373.15039,35.5,86.35,83.85,38410,2.218,1259.6,754,85.33,20.950001,31.09
21-10-2014,120.269997,191.679993,16406.0293,36.150002,85.13,82.76,38600,2.176,1267.75,762.85,85.13,21.43,31.42
22-10-2014,119.690002,194.410004,16615.25977,35,86.46,82.61,38674,2.216,1282.5,775.85,85.47,20.969999,31.469999
23-10-2014,118.709999,194.619995,16468.07031,33.900002,84.71,80.48,38133,2.216,1266,769.7,85.87,20.25,30.9
24-10-2014,118.620003,195.25,16677.03906,34.700001,86.78,82.03,38050,2.275,1260.5,782,85.925,20.530001,30.799999
27-10-2014,118.18,195.729996,16796.09961,34.599998,86.08,81.32,38070,2.287,1250.85,779.8,85.8,20.35,30.290001
28-10-2014,118.480003,196.820007,16825.18945,34.700001,85.5,80.71,38135,2.262,1258.25,790,85.615,20.290001,30.690001
29-10-2014,117.650002,198.550003,17005.07031,34.200001,86.1,81.59,38155,2.296,1268.1,794.9,85.435,20.290001,31.18
30-10-2014,115.800003,197.580002,16968.14063,32.25,86.93,81.97,38125,2.31,1258.15,795.35,86.095,19.43,30.889999
31-10-2014,111.830002,201.779999,17208.7793,26.85,86.02,81.15,36381,2.307,1246.85,779.2,86.25,17.33,30.24
03-11-2014,112.389999,201.919998,17390.90039,27.799999,85.85,80.65,35565,2.309,1233.3,793.5,87.13,17.440001,30.51
04-11-2014,112.120003,201.229996,17368.81055,27.049999,84.21,78.32,35789,2.341,1229.8,803.65,87.365,17.790001,29.309999
05-11-2014,109.919998,202.539993,17385.75977,24.75,82.78,77.44,35227,2.333,1225.15,786.45,87.105,16.68,29.35
06-11-2014,109.919998,202.389999,17491.66016,25.799999,83.1,78.9,34120,2.344,1209.15,759.6,87.58,16.9,29.469999
07-11-2014,110.779999,203.169998,17558.58008,27,82.67,77.92,34100,2.387,1196.85,751.5,88.175,17.559999,29.75
10-11-2014,112.239998,203.380005,17568.98047,27.85,83.26,78.57,35173,2.308,1209.15,771.05,87.63,18.32,30.17
11-11-2014,111.080002,204.059998,17615.64063,26.85,82.13,77.22,34455,2.373,1202.35,761.95,87.83,17.77,29.34
12-11-2014,112.050003,203.350006,17604.75,29.25,81.25,77.64,34758,2.373,1201.4,772.7,87.765,18.43,29.24
13-11-2014,111.889999,204.160004,17618.68945,29.1,79.97,77.03,34745,2.377,1199.8,774,87.9,18.459999,28.93
14-11-2014,110.760002,204.100006,17653.10938,28.25,77.67,74.49,34568,2.345,1196.2,769.35,87.95,17.639999,28.41
17-11-2014,113.970001,203.850006,17631.84961,30.799999,79.5,75.99,35981,2.313,1200.8,765.1,87.65,18.85,28.459999
18-11-2014,114.860001,204.440002,17643.08984,32.450001,79.01,75.58,35661,2.335,1201.85,769.55,87.95,19.719999,28.48
19-11-2014,114.93,205.309998,17685.50977,32.75,78.41,74.75,35790,2.317,1203.45,775,87.74,20.23,28.360001
20-11-2014,114.57,204.259995,17677.32031,31.450001,78.16,74.25,35920,2.358,1189.05,765.25,87.78,19.66,28.51
21-11-2014,115.580002,207.639999,17721.01953,32.700001,79.95,76.41,35901,2.34,1206.75,773.05,87.72,20.23,29.059999
24-11-2014,115.150002,207.169998,17812.63086,31.5,80.5,76.66,36138,2.31,1223.45,794.35,88.445,19.77,28.9
25-11-2014,115.099998,207.539993,17819.05078,32.049999,79.45,75.54,36350,2.305,1207.8,792.4,88.225,19.65,29.040001
26-11-2014,115.25,207.289993,17812.25,34.849998,78.28,73.89,36521,2.259,1222.85,794,87.925,20.33,27.969999
28-11-2014,113.529999,207.490005,17830.55078,32.950001,72.58,73.72,35785,2.215,1215.8,805.05,88.135,19.27,26.34
01-12-2014,113.800003,206.399994,17827.26953,32,70.15,66.12,33146,2.178,1188.95,805.5,88.37,18.950001,25.309999
02-12-2014,115.129997,205.809998,17778.84961,33.549999,72.51,69.35,36200,2.234,1227.4,806.7,88.025,19.08,25.85
03-12-2014,115.68,207.300003,17880.90039,33.950001,70.95,67.7,36139,2.292,1217.7,802.35,88.675,19.5,25.639999
04-12-2014,116.010002,207.539993,17910.01953,34.75,70.15,67.48,36300,2.282,1224.6,797.35,88.97,19.65,25.24
05-12-2014,115.160004,207.869995,17903.05078,33.400002,69.53,66.97,36250,2.245,1235.8,805.85,88.665,18.85,25.15
08-12-2014,114.970001,207.520004,17954.93945,34,68.79,65.52,36610,2.31,1222.15,803.35,89.435,19.02,24.48
09-12-2014,117.040001,204.369995,17847.36914,35,66,63.14,36797,2.264,1231.95,798.3,89.21,19.52,23.870001
10-12-2014,118.150002,205.910004,17797.99023,35.75,66.25,63.4,38500,2.218,1248.05,819.4,88.685,19.76,23.67
11-12-2014,116.980003,203.880005,17534.30078,34.299999,64.47,61.19,38668,2.167,1246.35,814,87.97,18.98,22.969999
12-12-2014,117.389999,202.639999,17590.05078,33.099998,63.01,59.3,38784,2.171,1241.05,820.35,88.59,18.950001,22.33
15-12-2014,116.220001,201.979996,17285.74023,31.4,61.2,57.15,38583,2.078,1229.75,814.8,88.145,18.360001,21.959999
16-12-2014,116.279999,198.580002,17173.07031,30.049999,60.65,55.52,38191,2.116,1212.75,804.8,88.68,17.91,20.65
17-12-2014,115.099998,198.440002,17069.16016,29.299999,59.9,55.6,36762,2.061,1202.85,780.25,88.19,17.280001,20.959999
18-12-2014,115.589996,204.740005,17367.84961,31.85,60.94,56.53,36899,2.148,1195.45,793.9,89.25,18.41,21.68
19-12-2014,115.059998,206.429993,17778.01953,32.099998,59.85,55.5,36453,2.213,1198.25,793.9,89.51,18.719999,21.23
22-12-2014,114.809998,206.75,17812.25,31.85,61.99,57.84,36918,2.165,1196.95,805.7,89.92,18.4,21.389999
23-12-2014,112.879997,208.169998,17971.50977,29.35,60.24,55.56,36138,2.157,1179.8,812.4,89.945,17.5,20.940001
24-12-2014,112.830002,208.020004,18035.73047,28.85,61.63,56.84,36360,2.26,1192.45,815.55,90.245,17.35,21.190001
26-12-2014,114.82,208.309998,18038.30078,31,60.19,55.93,36655,2.255,1192.75,816.05,90.12,18.35,21.219999
29-12-2014,114.610001,208.220001,18046.58008,30.700001,59.65,55.13,37377,2.248,1214.55,820.5,90.31,18.17,20.950001
30-12-2014,114.989998,208.210007,18035.01953,30.35,57.93,53.83,36568,2.202,1203.95,809.7,90.515,18.17,20.309999
31-12-2014,114.889999,207.990005,17987.66016,30.35,57.35,53.99,37205,2.183,1217.85,805.75,90.255,18.27,20.01
02-01-2015,112.489998,206.380005,17823.07031,29.75,58.02,53.93,36498,2.2,1213.65,797.25,90.81,18.07,19.969999
05-01-2015,114.779999,204.169998,17821.30078,32.5,56.25,52.73,36627,2.102,1201.75,800.25,91.73,19.059999,19.33
06-01-2015,116.220001,202.089996,17504.17969,33.75,53.2,50.03,37166,2.037,1212.9,794,91.57,19.629999,18.559999
07-01-2015,116.470001,201.419998,17374.7793,33.849998,51.15,48.05,37550,1.944,1219.75,802.3,92,20.01,18.299999
08-01-2015,116.449997,204.009995,17591.9707,33.75,51.06,48.86,37612,1.976,1220.35,803.25,92.235,20.23,18.280001
09-01-2015,116.510002,206.399994,17911.01953,32.900002,51.25,49.03,36820,2.018,1220.2,792.1,92.515,20.129999,18.4
12-01-2015,117.459999,204.410004,17742.05078,33.849998,49.93,48.22,37074,1.964,1234.45,803.2,92.04,20.889999,17.76
13-01-2015,118.959999,204.119995,17645.01953,35.650002,47.06,45.73,37240,1.905,1239.3,810.6,92.15,21.870001,17.25
14-01-2015,119.080002,199.649994,17609.06055,34.299999,46.84,46.2,37900,1.9,1244.55,817.65,92.46,21.09,17.450001
15-01-2015,120.410004,201.630005,17436.30078,34.650002,48.68,48.64,37601,1.86,1235.15,776.7,92.37,21.190001,18.540001
16-01-2015,121.730003,198.770004,17320,36.25,48.25,46.81,38095,1.724,1260.2,768.8,92.565,21.709999,17.74
20-01-2015,123.629997,202.399994,17516.96094,38.049999,48.91,48.69,38900,1.8,1263.45,755.05,93.05,22.67,17.67
21-01-2015,125.18,201.5,17509.96094,33.349998,48.29,46.74,39772,1.796,1278.95,775.5,93.3,23.200001,17.719999
22-01-2015,125.07,203.990005,17557.28906,31.5,48.6,47.39,39795,1.868,1273.35,770,93.08,22.82,17.84
23-01-2015,124.43,205.789993,17812.5,31.200001,49.11,46.69,39999,1.875,1282.95,769.75,94.42,22.219999,17.18
27-01-2015,123.559998,202.970001,17638.5293,29.15,48.25,45.17,39468,1.827,1253.5,791.75,95.325,22.360001,16.92
28-01-2015,123.519997,204.169998,17402.91016,29,49.1,45.86,39332,1.821,1265.9,787.45,94.365,22.51,16.959999
29-01-2015,121.989998,200.380005,17195.28906,27.049999,48.69,44.49,39350,1.727,1256.85,797.05,94.875,21.42,16.799999
30-01-2015,121.300003,200.570007,17416.84961,25.950001,49.15,44.71,37380,1.761,1226.6,775,94.895,21.67,16.74
02-02-2015,121.839996,200.050003,17169.99023,24.1,52.68,47.65,38118,1.653,1237.85,774.35,94.905,21.83,18.4
03-02-2015,121.739998,203,17369.9707,25.700001,55,49.85,37792,1.673,1230.35,786.05,94.71,22.16,18.950001
04-02-2015,121.629997,203.919998,17664.99023,25.1,57.19,51.7,38390,1.791,1234.6,790.75,93.95,22.15,19.08
05-02-2015,120.980003,204.860001,17677.25977,25.049999,54.8,48.86,38485,1.738,1244.65,795.4,94.66,22.129999,18.49
06-02-2015,119.150002,206.559998,17881.53906,25.450001,56.74,51.02,38011,1.82,1250.75,793.1,93.73,21.75,19.18
09-02-2015,118.830002,204.770004,17821.49023,25.35,57.93,52.05,37175,1.941,1228.55,783,94.9,21.530001,19.780001
10-02-2015,118.629997,205.880005,17736.15039,24.5,57.79,52.49,37661,1.969,1218.95,782.9,94.63,21.440001,19.59
11-02-2015,118.489998,206.610001,17867.85938,24.450001,56.81,51.07,37656,1.977,1207.6,772,94.805,21.35,18.49
12-02-2015,117.68,207.889999,17862.14063,24.5,55.12,49.58,37250,1.997,1198.1,771.5,95.015,21.110001,19.040001
13-02-2015,118.050003,209.070007,17968.65039,24.5,59.27,51.61,37500,1.984,1200.85,775,94.32,21.299999,19.73
17-02-2015,116.400002,209.399994,18019.80078,24.4,61.68,52.77,37817,2.017,1208.25,792.05,94.515,20.74,19.379999
18-02-2015,115.989998,209.660004,18045.7207,24.9,62.3,53.4,36513,2.138,1181.8,785,94.195,20.6,19.549999
19-02-2015,116.400002,209.410004,18028.66992,26.299999,59.54,50.94,36712,2.082,1173.25,781,94.165,21.059999,18.450001
20-02-2015,116.099998,209.479996,17985.76953,25.6,60.2,54.17,36500,2.119,1172.25,787,94.475,20.65,19.07
23-02-2015,115.110001,210.940002,18140.75977,25.5,60.3,50.78,36262,2.113,1165.4,780.55,94.415,20.33,18.17
24-02-2015,115,211.119995,18112.57031,26.15,59.09,49.5,36314,2.066,1164.95,785.85,94.66,20.33,18.41
25-02-2015,115.830002,211.660004,18208.66992,27.5,58.75,49.21,36200,1.988,1167.05,792.9,94.445,20.620001,18.15
26-02-2015,116.540001,211.520004,18224.41016,27.85,61.85,51.03,36650,1.972,1173.75,808.9,94.26,21.120001,18.280001
27-02-2015,116.739998,211.259995,18213.25977,27.75,60.75,49.16,36627,2.026,1177.75,813.5,95.23,21.17,18.110001
02-03-2015,116.5,210.779999,18134.05078,26.15,62.5,49.5,37000,2.005,1184.8,819.45,95.375,21.309999,18.129999
03-03-2015,116.040001,211.470001,18281.94922,27,60,49.89,36789,2.08,1187.15,826.3,95.505,20.84,18.32
04-03-2015,115.699997,210.399994,18203.36914,25.799999,60.85,50.66,36400,2.122,1186.25,826.1,95.385,20.43,18.709999
05-03-2015,115.43,209.419998,18096.90039,26.15,60.6,51.69,36550,2.112,1183.6,823.35,95.98,20.200001,18.84
06-03-2015,113.169998,210.460007,18135.7207,24.799999,60.75,50.92,36460,2.121,1181.15,812.45,96.39,19.48,18.41
09-03-2015,112.419998,207.740005,17856.56055,24.25,59.62,49.64,36000,2.25,1158.3,825.65,97.77,18.75,18.18
10-03-2015,112.089996,206.710007,17989.56055,23.049999,58.37,50.16,35846,2.201,1147.6,814.55,97.765,17.950001,18.09
11-03-2015,111.230003,205.289993,17662.93945,23.049999,56.45,48.82,35725,2.128,1130.25,795.4,98.565,17.700001,17.84
12-03-2015,111.150002,205.259995,17626.83984,24.049999,57.92,48.49,35173,2.105,1122,789.7,99.66,18.33,17.77
13-03-2015,111.099998,206.770004,17889.05078,23.700001,57.03,46.98,35422,2.116,1117.65,790.9,99.18,18.16,17.15
16-03-2015,111.089996,206.710007,17751.24023,24.15,54.41,44.89,35571,2.107,1116.7,788.35,100.23,18.120001,16.469999
17-03-2015,109.919998,207.690002,17972.2207,23.4,54.1,43.88,35425,2.08,1107.75,777.5,100.1,17.85,16.049999
18-03-2015,110.330002,207.389999,17846.80078,23.25,53.28,42.66,35331,2.056,1093.75,776.7,99.99,17.879999,15.68
19-03-2015,111.849998,209.960007,18072.58008,23.950001,56.18,45.3,35500,1.916,1125.1,775.75,97.85,18.700001,15.94
20-03-2015,112.709999,209.710007,17961.13086,24.75,54.46,43.99,36466,1.965,1123.55,768,99.3,18.950001,16.549999
23-03-2015,113.699997,210.419998,18136.73047,25.450001,55.24,46.5,37721,1.925,1140.7,779.1,97.8,19.459999,16.459999
24-03-2015,114.349998,209.850006,18110.86914,25.450001,55.83,47.56,37751,1.92,1146.65,776.9,97.255,19.809999,16.969999
25-03-2015,115.110001,209.070007,18012.60938,26.6,55.09,47.76,37870,1.878,1138.75,763,97.53,19.85,17.049999
26-03-2015,115.730003,204.960007,17716.26953,26,56.35,49.06,38258,1.927,1143.7,767.05,97.14,19.68,17.93
27-03-2015,115.139999,205.130005,17673.63086,24.5,58.97,51.12,38319,2,1152.9,745.05,97.575,18.93,17.91
30-03-2015,113.900002,205.740005,17727.48047,23.700001,55.96,48.61,38200,1.956,1138.6,738.5,97.62,18.530001,17.299999
31-03-2015,113.839996,207.259995,17965.36914,23.25,56.31,48.85,37336,1.954,1120.1,730.3,98.25,18.540001,16.99
01-04-2015,114.559998,206.429993,17778.51953,23.5,55.18,47.63,37344,1.93,1139.6,733.8,98.73,18.540001,17
02-04-2015,115.470001,205.619995,17699.51953,24.5,56.72,49.66,37700,1.859,1161.65,748.55,98.435,19.07,17.370001
06-04-2015,117.32,206.440002,17755.5,25.35,55.18,49.53,37635,1.831,1174.7,748,96.835,19.629999,17.85
07-04-2015,116.269997,207.860001,17884.32031,24.450001,57.8,52.02,38140,1.899,1174.75,768,97.25,19.549999,18.23
08-04-2015,115.980003,207.550003,17877.61914,24.549999,58.3,53.24,37718,1.888,1170.6,769.45,98.115,19.299999,18.709999
09-04-2015,114.800003,207.779999,17902.50977,23.6,56.1,51.11,36777,1.902,1163.85,754.85,98.26,18.870001,18.139999
10-04-2015,116,209.199997,17956.73047,24,56.84,50.81,36444,1.963,1156.8,760.9,99.215,19.280001,18.16
13-04-2015,115.349998,209.869995,18052.32031,24.15,58.02,51.84,36731,1.949,1174.55,778,99.66,19.48,18.73
14-04-2015,114.690002,208.850006,17979.10938,23.6,58.17,52.13,36380,1.928,1155.1,769.4,99.775,19.280001,18.73
15-04-2015,114.800003,210.050003,18045.71094,24.4,58.74,53.61,36282,1.891,1153.3,764.4,99.005,19.57,19.030001
16-04-2015,115.550003,210.029999,18106.26953,25.950001,62.9,55.97,36618,1.895,1164.2,771.4,98.58,20.040001,19.68
17-04-2015,115.379997,208.940002,18102.56055,25.299999,64.02,56.63,36428,1.891,1161.9,780,97.89,19.84,19.790001
20-04-2015,114.82,209.059998,17841.17969,24.5,63.85,56.82,36777,1.87,1173.4,782.45,97.6,19.559999,19.610001
21-04-2015,114.720001,210.669998,18034.23047,24.549999,63.52,56.41,36205,1.884,1150.25,771.25,98.08,19.85,19.82
22-04-2015,114.830002,210.009995,17950.82031,24.25,61.9,56.43,36080,1.909,1149.65,769,98.18,19.799999,19.459999
23-04-2015,113.900002,210.149994,18031.90039,24.1,62.88,56.35,35830,1.98,1132.6,763.5,98.23,19.34,19.5
24-04-2015,113.959999,211.660004,18056.41992,24.25,64.75,57.59,35972,1.958,1136.25,768.35,97.535,19.620001,19.59
27-04-2015,113.870003,212.330002,18097.89063,23.85,65.47,57.37,36060,1.91,1123.5,770.05,97.125,19.610001,19.780001
28-04-2015,115.360001,210.740005,18035.90039,24.049999,64.74,56.71,37100,1.924,1142.75,778,96.95,19.879999,19.620001
29-04-2015,116.059998,211.440002,18093.68945,25.049999,64.64,57,37498,1.986,1155.85,776.2,96.245,20.530001,19.639999
